track_id,track_name,track_artist,popular,release_year,release_month,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2wuDt464E6oTVNHq48fEVP,So It Goes,Caj Morgan,0,2019,12,latin,0.63,0.739,2,-4.266,1,0.0335,0.146,3.22e-05,0.116,0.761,128.028,165938
5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,0,1999,5,r&b,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,243733
6AE0G24YXnDyEgE4L0efpB,Tremor - Sensation 2014 Anthem,Dimitri Vegas & Like Mike,0,2014,7,edm,0.631,0.939,6,-4.21,0,0.0363,0.000351,0.747,0.955,0.452,127.992,294467
2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,1,2019,10,latin,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227
3YXHTOLPqPlSfRqZCHtFol,Princes Of The Universe,Queen,0,1905,6,rock,0.396,0.623,7,-14.327,1,0.0633,0.0273,0,0.313,0.34,81.326,213200
76Q9wf2sC4BQbg6AdvLHvJ,Jubilee Street,Nick Cave & The Bad Seeds,0,2013,2,rock,0.341,0.422,5,-10.596,1,0.0293,0.43,0.00241,0.22,0.327,83.33,395974
6QMAf9jRnc0w61og2W4Qzu,Faded,NERVO,0,2019,11,edm,0.685,0.807,1,-5.095,1,0.0459,0.00231,0.00936,0.0678,0.149,137.976,189878
7vHkU1H73z5NVbGTIyI1DG,Around The World,Aqua,0,2009,1,pop,0.705,0.975,6,-3.847,1,0.0312,0.00332,0.000182,0.537,0.969,129.934,209120
5tjOwSihWiylLoe7HC0z6f,We Were Young,Gareth Emery,0,2016,4,edm,0.545,0.877,8,-3.988,1,0.0517,0.012,5.84e-06,0.243,0.497,128.066,243584
00FROhC5g4iJdax5US8jRr,Satisfy You,Diddy,0,1999,8,r&b,0.764,0.594,6,-10.05,1,0.185,0.591,0,0.145,0.695,87.261,286441
0W79y7M0f7qbaIpYCJ6wWO,Hail Mary,2Pac,0,1998,1,rap,0.791,0.638,10,-6.362,0,0.246,0.153,3.98e-06,0.36,0.393,82.102,312373
2BURVLCtzmNylUqMVCLUbg,Lucky Man - 2012 Remastered Version,"Emerson, Lake & Palmer",0,1970,11,rock,0.346,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.478,154.01,275920
6tv43DiBgTHgC0dtID2MXW,Superlove (feat. Oh Wonder),Whethan,0,2018,6,edm,0.578,0.491,11,-8.544,0,0.21,0.203,0.000378,0.182,0.64,98.273,184814
1dFkD1JfRMzwO6hwUsE8aS,Spectrum,Zedd,0,2012,1,pop,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,243413
0ZAsC6ftHsSEUQoNbjyATV,Bummer,[ocean jams],0,2019,6,rap,0.705,0.394,2,-4.946,0,0.0529,0.107,0.901,0.0761,0.215,79.955,159000
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,1,1995,1,r&b,0.799,0.623,0,-9.374,1,0.0812,0.0141,0,0.43,0.773,103.649,238800
6RxxunHQUOtYojwJGDLB51,Panamalu,Fabio Carry,0,2015,10,latin,0.705,0.55,7,-6.469,1,0.0355,0.115,0,0.149,0.449,114.992,217392
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,1,1991,4,r&b,0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,351467
3ObQ1tmqMbTNr1v8Xvse9X,No Sé Decirte No,Marco Mares,0,2018,10,latin,0.387,0.662,10,-8.195,1,0.0569,0.299,1.44e-06,0.197,0.689,95.754,231367
0ZGLuduCPjgWY1n85ykgMe,Back In the Saddle,Aerosmith,0,1976,5,rock,0.426,0.903,1,-9.661,1,0.0389,0.00578,0.00945,0.0945,0.762,122.201,280360
4rfZm42HO35iozVC2LuSLF,Hola Que Tal,J Balvin,0,2011,3,latin,0.733,0.873,11,-5.431,0,0.043,0.0976,0.00326,0.795,0.616,117.985,237627
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,1,2019,10,latin,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459
4Zxdw0Hno7YDu0IzvY76Qo,Rent Money,Future,0,2017,8,rap,0.694,0.493,1,-8.581,1,0.373,0.0331,2.04e-06,0.431,0.313,166.457,265366
3WibbMr6canxRJXhNtAvLU,B.O.B.,OutKast,0,2000,10,rap,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.02e-05,0.026,0.652,153.897,304227
1kSfJ6FTfXou4dAw51xbc1,Otra Era,Javiera Mena,0,2014,10,pop,0.534,0.888,2,-6.327,1,0.0274,0.0196,0.183,0.151,0.624,101.989,244979
4npTFQuKygDyXdExVLJ2de,Never Been,Logic,0,2015,11,rap,0.459,0.781,10,-6.122,0,0.059,0.0976,1.26e-05,0.573,0.629,98.848,247133
6euZX0vXswBhBBgnYTpdg5,Feelings Hurt,Rockie Fresh,0,2019,11,edm,0.691,0.573,9,-6.417,1,0.332,0.203,0,0.123,0.574,154.246,261813
2y4Q50w1Q43pVp01ZUMK75,Insanity,Quiet Riot,0,2019,11,rock,0.351,0.988,9,-2.288,1,0.165,0.000715,0.107,0.593,0.279,123.233,283295
3XC7Jd6SfrQYKZJ6inyRHK,The House of the Rising Sun,The Animals,1,1992,2,rock,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907
2KJwci3DPtYbfg7pxczvWf,You Never Know,Beartooth,0,2018,9,rock,0.467,0.944,6,-4.202,0,0.0771,0.000541,0.000916,0.457,0.566,155.033,183438
4s7gALAaoVZZ1vNJsEGyiJ,Psycho,Travel With The Sun,0,2019,11,rock,0.558,0.694,0,-7.565,1,0.0454,0.128,0.000271,0.182,0.175,100.048,216405
0i00AL9toLfJeb4VlWLvSi,Reach (NBC Olympic Version),Gloria Estefan,0,1996,5,latin,0.451,0.832,5,-5.371,0,0.0429,0.314,0,0.0722,0.435,156.104,230133
3aGibUHhQyBsyumYHylw0K,Backseat Freestyle,Kendrick Lamar,1,1905,7,rap,0.546,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.646,77.878,212653
6OOXd45IhCNpmbwH3qxMva,Fight For Your Right (Player & Remady Remix),TEC,0,1905,6,edm,0.725,0.724,6,-8.023,0,0.0643,0.00104,0.036,0.0412,0.16,129.995,464273
00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,0,2016,12,pop,0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,213947
2f98imn7H9PuCLIHurtKDb,Fallin' in Love,Faith Evans,0,1905,6,r&b,0.644,0.665,10,-7.857,0,0.0456,0.183,0.000622,0.0954,0.824,92.928,273720
248OFOZef6ShXv6DGgbnxU,Saved,Khalid,1,2017,4,pop,0.739,0.448,10,-10.28,0,0.138,0.189,0,0.118,0.553,81.044,206533
5eNlrdrZSTnfJjXpPg1ykV,I Was King,ONE OK ROCK,0,2017,1,rock,0.571,0.875,6,-3.279,1,0.039,0.000247,5.47e-06,0.106,0.447,92.505,238827
4xBGYIZndfEI1puWGcyfo9,How I Know,The RH Factor,0,2003,1,r&b,0.671,0.322,0,-13.548,1,0.0427,0.409,0.153,0.0886,0.41,93.901,296040
46THN9jjPWhSqFUu6YsBhv,Panda,Desiigner,0,2016,2,rap,0.679,0.734,10,-5.542,0,0.444,0.0241,1.65e-06,0.369,0.245,145.028,247867
1It1TxBK3xIQAB4xJkPevn,Blue Lights,Jorja Smith,1,2018,6,r&b,0.692,0.57,7,-8.077,1,0.185,0.666,0,0.107,0.309,91.917,250454
2Ad9IjMprXPSqjcLwCy0aO,Cali Queen,James Cole,0,2019,2,r&b,0.721,0.84,0,-4.817,1,0.0399,0.115,1.36e-05,0.0271,0.811,98.057,205077
2DHHKsZ1ejniF4qGlGNz3z,Motel Hours,Kid Tarô,0,2019,12,rap,0.66,0.317,8,-9.809,1,0.0686,0.651,0.925,0.118,0.291,166.093,119422
1GTPxha6U7x9ElVxkQw3OK,Firestarter,The Prodigy,0,1905,6,rock,0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,279800
68J8vrLOTrUUOzaPLtWOHi,Satisfaction - RL Grime Remix,Benny Benassi,0,2013,5,rap,0.783,0.999,11,-1.876,1,0.268,0.129,0.446,0.306,0.132,145.02,259040
3UbNvj9yITK9YIRaTXpNaz,We Are Family - 2-4 Grooves Remix,Groovestylerz,0,2006,12,edm,0.77,0.648,1,-8.712,1,0.0697,0.000139,0.00449,0.653,0.688,126.007,344762
2lPACBENza3HRYBvQPOdWT,Crazy Crazy Nights,KISS,0,2007,6,rock,0.583,0.884,7,-5.18,1,0.0631,0.493,0,0.436,0.794,121.903,225160
4rq0LPiVhznkmi4ajls5QA,riding on,Akane Hatanaka,0,2019,8,edm,0.617,0.624,11,-6.479,0,0.0358,0.81,0.00916,0.0792,0.761,103.988,208846
2c32F1jt47FbgVmJXwkDGq,Jackie And Wilson,Hozier,0,2014,11,rock,0.56,0.728,6,-4.132,1,0.0361,0.0622,2.14e-06,0.131,0.78,82.122,223120
40pPI2TbaYSZlKfV44HRjn,Supremacy,Muse,0,2012,9,rock,0.256,0.679,9,-4.495,0,0.0387,0.00451,0.0409,0.172,0.325,158.718,295373
29jLxTAZZwJPIpnHITiybK,Let's Go Crazy,Prince,0,1993,9,rock,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000
4mKa1LcRNQILp6xSr9s1S0,Pinky Ring - Remix,Miky Woodz,1,2019,12,rap,0.911,0.562,2,-6.222,1,0.168,0.42,3.74e-06,0.343,0.649,138.98,283573
5HXbcoccdDpoMsPdbnB9MA,Дядя Билли,Nurminsky,0,2018,8,rap,0.798,0.722,4,-4.799,0,0.103,0.596,0,0.236,0.686,75.031,194194
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,1,2010,10,pop,0.7,0.709,7,-5.006,1,0.0839,0.0048,0,0.0289,0.625,122.019,202960
34vNlluk4oi0Sv3csNs1Vs,How Low,Ludacris,0,2010,1,rap,0.784,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,1,1979,1,rock,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400
7B8WqbL0M5XfaexaGuaSps,Overdrive,Dylan Wild,0,2020,1,r&b,0.348,0.866,5,-4.369,0,0.345,0.0644,0,0.111,0.542,160.15,134076
7CpbhqKUedOIrcvc94p60Y,Bodies,Drowning Pool,1,2001,1,rock,0.659,0.93,4,-3.41,0,0.0783,0.00364,0.00124,0.149,0.534,130.94,201960
34w1ycoersTjtBsRQsKzgT,Querido Amigo,Paulo Londra,1,2019,5,rap,0.916,0.505,8,-6.851,0,0.302,0.555,0,0.376,0.599,123.963,228320
0RDgqtvOHLwcI6yz9bjsZV,Perreo en La Luna,Rich Music LTD,1,2019,10,latin,0.711,0.757,1,-4.188,0,0.29,0.268,0,0.367,0.724,174.013,218587
2JVbZEpewmqNlSzmXJTx2E,Favela,Alok,1,2018,8,edm,0.777,0.812,2,-3.206,0,0.0598,0.0125,0.00233,0.0264,0.283,103.023,185105
2L9LE3tQ97iouD4ELWCH8n,Down,blink-182,0,2003,10,pop,0.525,0.916,11,-6.462,1,0.0437,0.0642,0.00222,0.124,0.33,93.975,183763
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,1,2018,8,r&b,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
7ueIVxEgrDYvlt0slBFchE,Sunflower,Edward Sizzerhand,0,2019,11,rap,0.874,0.402,2,-10.894,1,0.34,0.0954,0.917,0.124,0.718,89.053,141720
2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,0,1975,1,r&b,0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,276000
5zOnoB8FdZudDcPX4O8WqF,(No One Knows Me) Like the Piano,Sampha,0,2017,2,pop,0.621,0.199,10,-13.788,1,0.0344,0.976,0.00186,0.107,0.178,128.905,218160
2MZxGY9My3WGVZNfOcXptn,Get Wild,Lost My Name,0,2015,4,pop,0.693,0.734,5,-6.9,0,0.0565,0.00219,1.29e-05,0.163,0.828,131.967,213222
3rhGu1eB7NapjN6AunWvGO,Greed,Oracle,0,2018,9,rock,0.516,0.925,5,-4.973,1,0.0375,2.46e-06,0.199,0.0717,0.413,84.007,206467
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,1,2004,9,rock,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346
2PbrjBe3QUMYqYVp118CEa,Evitar,Pelé MilFlows,0,2020,1,r&b,0.674,0.575,11,-7.716,0,0.0388,0.413,0,0.0886,0.669,119.992,176000
6O9WS3SoRGTGPOXz5wT2Yr,Free-For-All,Ted Nugent,0,2010,10,rock,0.519,0.853,9,-6.534,1,0.0411,0.0461,0.00032,0.159,0.532,109.745,201760
0HhQfJAfv7eSDTPAU47Cbe,Who's Got Your Love,Ballin Entertainment,0,2008,4,latin,0.699,0.795,1,-13.574,0,0.0603,0.0797,0.000488,0.331,0.847,130.676,176222
2QuvT46pnd93GDBYCpSlBf,The Words That Maketh Murder,PJ Harvey,0,2011,2,r&b,0.591,0.782,2,-8.895,0,0.0429,0.61,0,0.172,0.733,158.018,225840
41rPWPCQotore8Ywk8lGOA,5071,Blvck O,0,2017,4,rap,0.734,0.543,1,-6.375,1,0.345,0.312,4.03e-06,0.0862,0.0417,122.029,228197
7MY1O70WKk72AwyNKUvRcx,New Jack City,Guy,0,1991,3,r&b,0.716,0.574,11,-11.506,0,0.0412,0.00349,0.000591,0.351,0.597,108.716,210600
2m7KKQhYK3hYpC9izt1JCR,Vengo Con los Mios,La Santa Grifa,0,2017,3,rap,0.794,0.851,9,-2.427,1,0.348,0.514,0,0.273,0.966,87.871,277551
1xFliXOpcu7E89AsDAZ7JV,Breathe Again,Toni Braxton,0,1993,7,r&b,0.689,0.677,0,-6.36,1,0.0326,0.0704,0,0.0877,0.259,153.919,269173
5XMRDVl28VdvfqL0IFIiss,Con el Corazon,Cartel De Santa,0,2011,7,rap,0.697,0.733,6,-5.265,0,0.329,0.0487,1.18e-06,0.103,0.828,173.009,359173
46ERhnELy62toOMlxe14a3,Wanted Dead Or Alive,Bon Jovi,0,1986,1,rock,0.279,0.54,7,-11.46,1,0.0328,0.0618,0.0488,0.307,0.24,149.319,308267
6C2Rj7hiP2zHWnE72xZvoy,Cuando Te Veo,Chucho Rivas,0,2019,2,latin,0.774,0.289,8,-11.818,1,0.0698,0.679,0,0.097,0.271,94.989,184141
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderon,1,2003,7,latin,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667
0zaWQBwkfh9OmK77CiDmRI,Always On Time,Ja Rule,0,2001,10,r&b,0.838,0.705,5,-6.131,0,0.29,0.195,0,0.336,0.837,96.643,245093
6LDRTOMCSx81hKXAk1LuHd,At This Moment,Billy Vera & The Beaters,0,1905,6,rock,0.578,0.286,6,-7.371,1,0.0421,0.864,2.68e-05,0.168,0.16,80.975,234507
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,1,2017,8,pop,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707
5uJMDTAxA9JwR5AhVqfTNZ,Against Us,Telehope,0,2020,1,pop,0.652,0.456,11,-12.988,1,0.0354,0.562,9.38e-05,0.12,0.124,132.056,212727
3EAFamlgsYPA3HijLUPszI,She Sells Sanctuary (2009 Re-master),The Cult,0,1905,6,rock,0.543,0.834,7,-6.812,1,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493
1xLJLpfyQmQtEfF9qeO0DK,Touch It - Album Version/Vocal Up,Busta Rhymes,0,2006,1,rap,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,214960
1wsLHgXJ4SKIfd5ePSX1hD,Polaroid,Jonas Blue,1,2018,10,pop,0.652,0.897,7,-4.481,0,0.036,0.293,0,0.0722,0.475,114.033,193377
5v0jVSPTspMrhweCCEfh5b,Siente El Boom (feat. Randy),"Tito ""El Bambino""",0,2011,7,latin,0.805,0.738,4,-5.905,0,0.0644,0.0965,0,0.123,0.524,95.012,188825
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,1,2008,5,latin,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,242187
2dPpQv8sCPeEaA4oz7ZjQC,Blame It on the Rain,Milli Vanilli,0,2007,3,r&b,0.758,0.827,4,-6.151,0,0.0774,0.00328,0.000165,0.0951,0.506,97.515,248533
2rXZir7PFYmCw93pK3iVaW,Te Quiero Pa´Mi,Don Omar,1,2016,11,latin,0.759,0.812,1,-3.95,1,0.0593,0.122,4.51e-05,0.192,0.661,88.995,211627
0eaZbB3SewakRxB9uHKjjj,Owner Of A Lonely Heart,Yes,0,1983,6,rock,0.733,0.553,7,-13.924,1,0.0382,0.252,0.00257,0.147,0.934,124.993,266267
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,1,2018,1,edm,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732
6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,1,2015,1,latin,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,210853
4c68Z9wLdHc36y3CNjwQKM,Southern Nights,Glen Campbell,0,2011,1,rock,0.629,0.801,11,-9.903,0,0.0325,0.0177,0.085,0.129,0.805,95.245,178640
6s2T0cUL8fCxivUgxz7sBE,Hoy Me Atrevo,Ñejo & Dalmata,0,2007,1,latin,0.854,0.846,0,-6.641,1,0.146,0.158,2.55e-05,0.0525,0.805,98.004,208733
494gu8wMGboUduX4l7OTC8,Nothing But God,Dave Hollister,0,2006,6,r&b,0.669,0.561,10,-4.885,0,0.0637,0.042,0,0.101,0.515,89.95,243707
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,1,2005,11,rap,0.891,0.439,7,-7.994,0,0.428,0.0351,0,0.0932,0.622,77.499,224253
5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,1,2018,7,pop,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000
6LivA9wfDjEOGI6DmgVBbb,Teddy's Jam,Guy,0,2002,1,r&b,0.802,0.93,2,-5.551,1,0.0857,0.0302,0.0289,0.116,0.74,104.585,211560
3Kuu5vASpXK8oRsxOvau6P,Think About You,Kygo,1,2019,2,edm,0.673,0.596,10,-7.891,1,0.0354,0.166,0,0.11,0.19,123.969,208567
2HjSNjbx7XiFMmrRl3LirT,Please Don't Stop the Musıc,Dolapdere Big Gang,0,2010,4,pop,0.704,0.486,4,-9.247,0,0.0564,0.421,1.08e-06,0.28,0.491,130.047,250000
42tSvpy2XA7dWoHy5Ayd2z,The Warrior - Lush & Simon Remix,Osen,0,2013,10,edm,0.689,0.692,4,-7.879,1,0.144,0.00397,0.0267,0.0987,0.221,127.995,322500
14qnJ3HKmlKo1hwBQKJaB8,Perros,Cartel De Santa,0,2004,12,rap,0.875,0.767,6,-6.909,0,0.249,0.0336,0.0446,0.0236,0.67,94.004,218067
7sPH8QGsiA2skKJL5qWW2D,A Real Indication,Thought Gang,0,2018,11,rock,0.716,0.689,2,-5.764,0,0.126,0.0616,0.0257,0.383,0.629,84.039,334493
3AUW7mAGx1BICBWqsuFgh4,Silence - Tiësto's Big Room Remix,Marshmello,0,2017,10,edm,0.522,0.941,1,-3.357,0,0.25,0.00621,3.63e-06,0.956,0.0994,130.088,202154
57TxIrsbEN2xlRvkjYzUeD,In The Morning,Kharfi,0,2019,7,latin,0.597,0.697,0,-5.508,0,0.0396,0.00195,0,0.222,0.638,110.071,198682
0sId1fkKRfPlyMMOSVShng,What's on Your Mind (Pure Energy),Information Society,0,1988,6,rock,0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,275533
5jtKi7F4fweK8wgeK646Qp,Easy Livin',Uriah Heep,0,1905,5,rock,0.263,0.807,9,-8.617,0,0.0843,8.21e-06,0.296,0.13,0.461,160.479,154973
3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,1,2019,5,edm,0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,153750
2O9S5fAYQqHUBP4cG7NHst,Blue Sky - Michael Brun Remix,Feenixpawl,0,2015,7,edm,0.691,0.754,11,-5.873,1,0.0365,0.0691,0.0745,0.0792,0.466,127.991,277804
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,Daddy Yankee,1,2019,6,latin,0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.019,241880
1a2iF9XymafjRk56q7oCxo,Pride and Joy,Stevie Ray Vaughan,1,1905,6,rock,0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,219587
3odPjdX1SjxxjIr0EZjEht,Sympathy For The Devil,The Rolling Stones,0,2005,2,rock,0.7,0.675,9,-10.956,1,0.241,0.578,0,0.0397,0.608,115.925,377573
7d6c9PjkpsKnLOGPkeeBFU,What the F**k - Funkagenda Remix,Fatboy Slim,0,2010,9,edm,0.538,0.675,7,-7.098,1,0.0952,0.00448,0.354,0.151,0.0989,126.02,398213
4ZhPLoMzZwewHLLjV1J15c,99 Luftballons,Nena,1,1983,9,rock,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,232467
1yBD8MNoNJGajzB5X83p9Z,Hola Beba,Farruko,0,2010,12,latin,0.747,0.528,6,-8.267,0,0.0527,0.099,0,0.0845,0.603,86.964,216320
28YLWwEB6xnJQYN7e062rH,Tell Your Friends,The Weeknd,0,2015,8,r&b,0.584,0.455,1,-11.066,0,0.0488,0.246,0,0.181,0.308,74.634,334333
1CaBwYdWhxUeE4j3w0WqbL,Primer Avión,Matisse,1,2019,10,latin,0.638,0.59,0,-6.203,1,0.232,0.184,3.39e-06,0.139,0.449,165.97,183362
65YX6qx31L6SOQlrSMGYeM,Who I Am,Nick Jonas & The Administration,0,2010,2,pop,0.636,0.763,4,-5.588,1,0.035,0.0773,2.81e-05,0.174,0.756,107.256,245573
4Zil8ro7fhQGVYXl2YYkO2,Soy Igual Que Tú,Alexis y Fido,0,2007,9,latin,0.852,0.66,2,-6.177,1,0.224,0.277,0,0.207,0.517,94.006,224707
0FE8gz0tOBbAnOp90WbzsK,Psychic Driving,Soft Metals,0,1905,7,pop,0.551,0.676,5,-8.075,1,0.0266,0.0206,0.596,0.0667,0.336,120.035,277803
7u6aTzXw1JtiK5sr7XctFs,Bring Em Out,T.I.,0,2004,11,rap,0.759,0.891,11,-2.983,1,0.257,0.0298,0,0.141,0.587,98.579,216707
7HyOh5NYicEElXbpZCuNvF,Do You Everynite,Joe Public,0,1905,6,r&b,0.726,0.802,11,-7.392,0,0.0708,0.0133,0,0.0924,0.624,107.056,270280
0LcNMuOiULmxJK3bdHTfDF,Missing You,The Vamps,1,2019,4,pop,0.537,0.647,2,-7.37,1,0.0519,0.168,0,0.108,0.531,79.77,214987
63uR29DnkNPUiorL30cHnj,Come & Talk To Me,Jodeci,0,1991,5,r&b,0.609,0.57,7,-14.773,1,0.0912,0.223,0,0.366,0.84,172.095,276267
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,Solange,1,2016,9,r&b,0.719,0.615,6,-5.972,1,0.045,0.408,0.000147,0.235,0.465,96.988,250973
6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,0,2016,7,pop,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352
0sIHrC7EVkuACId9vtmk0Y,Glow - Promise Land vs. AN21 & Max Vangeli Remix,An21,0,2013,7,edm,0.598,0.907,0,-4.435,0,0.0474,0.00245,0.00659,0.188,0.431,127.028,381732
474FoNvLOHk9ZTAs1Vd3Qu,Nobody (feat. Stargate),Netsky,0,2018,12,edm,0.377,0.695,11,-7.894,0,0.0476,0.0229,0.0301,0.0948,0.0645,127.904,262507
3vFbJ2n0sNzZG2HCww0BF9,Pentakill,Neelo,0,2019,9,rap,0.598,0.809,11,-5.635,1,0.194,0.0655,0,0.792,0.593,114.098,230260
6w2A10HCO5nhBCaNLk4aS2,Trumpsta - Djuro Remix,Contiez,0,2013,5,edm,0.973,0.589,1,-7.014,1,0.236,0.00208,0.319,0.276,0.201,128.006,258520
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,1,2019,2,edm,0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402
6A71EmfdTryZxflaVpuXy6,What You Know,T.I.,0,2006,3,rap,0.548,0.815,3,-4.389,0,0.0376,0.0154,0,0.12,0.345,146.934,273733
6ipp8Dhs33KinlF4BStgca,Justicia,Silvestre Dangond,1,2018,6,latin,0.809,0.899,9,-1.098,0,0.103,0.0431,0,0.171,0.733,95.016,209227
1LqimLGplEGwREUMplhIcC,Shout at the Devil,Mötley Crüe,0,1905,7,rock,0.505,0.956,0,-4.62,1,0.0798,0.0184,0.000176,0.103,0.503,94.969,195853
6wjSNO6uJYlgbbfauyWhiw,Wind Of Change,Scorpions,0,1990,1,rock,0.453,0.543,0,-10.106,1,0.0366,0.297,0,0.0928,0.282,151.362,313227
0gDh8XfKdq9of5fxuyayq2,Crime Wave,50 Cent,0,2009,1,rap,0.675,0.897,9,-2.365,1,0.0841,0.000513,0,0.25,0.648,106.922,224533
6ltPEsP4edATzvinHOzvk2,Still D.R.E.,Dr. Dre,0,1999,1,rap,0.814,0.779,11,-3.271,1,0.235,0.175,0.000671,0.0605,0.544,93.43,268005
4vaxvNDaLSoD36iZX515ug,Betrayed,Lil Xan,1,2018,4,rap,0.821,0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012,187173
7JHdotEeGSIbtFuo4dVvsC,In The Middle,Alesso,1,2019,9,edm,0.751,0.92,9,-5.618,0,0.0964,0.00504,0.00302,0.127,0.633,122.991,148189
72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),John Legend,0,2008,10,r&b,0.622,0.882,9,-5.59,0,0.119,0.0912,0,0.216,0.762,77.506,284187
1ohwrBQrxIlqMYfkoYERiN,Eazy-Duz-It,Eazy-E,0,1988,9,rap,0.827,0.728,2,-3.912,1,0.307,0.0768,0,0.237,0.692,90.872,259493
1fbuWhPQIH1NxU3iATVGJZ,Telegraph,Orchestral Manoeuvres In The Dark,0,1983,3,pop,0.607,0.892,5,-7.114,1,0.0337,0.749,0.259,0.134,0.302,137.906,177827
1plcM0XlbKdjND7Ufokuzb,Honky Cat,Elton John,0,1972,5,rock,0.48,0.776,2,-5.65,1,0.0432,0.334,0.000217,0.133,0.95,171.135,313027
4lt4QTuoYOEEOhrNDZJ1o8,Room Shaker,Ailee,0,2019,7,pop,0.697,0.897,11,-3.628,0,0.136,0.0323,0,0.138,0.736,140.03,195027
0AGJuICX9Uhne0ER96c4Rw,Freak Like Me,Halestorm,0,2012,4,rock,0.524,0.958,2,-3.477,1,0.0566,0.000902,0.000227,0.152,0.427,130,218267
